2000 	1.391366956633 	2019
2001	1.356560122017	2019
2002	1.328687970455	2019
2003	1.29869015049	2019
2004	1.272967225392	2019
2005 	1.243621468763	2019
2006 	1.216024169176	2019
2007	1.193032993753	2019
2008 	1.157101459934	2019
2009 	1.138252862849	2019
2010 	1.127895020743	2019
2011 	1.103391154778	2019
2012 	1.073803520677	2019
2013 	1.050509427553	2019
2015 	1.043455495739	2019
2016 	1.040847639356	2019
2017 	1.029526247056	2019
2018 	1.015864858667 	2019
