58,ChangchunYatai,China,SuperLeagueChina,31300000.0,962000.0,16,14,-30340000.0,32570271.72,1001041.58,-31571311.31
62,ShandongLunengTaishan,China,SuperLeagueChina,79600000.0,37613000.0,45,44,-41990000.0,83193586.79,39167506.32,-44029210.04
66,TianjinTeda,China,SuperLeagueChina,31520000.0,685000.0,28,24,-30830000.0,33763286.66,712799.88,-33045283.87
95,HenanJianye,China,SuperLeagueChina,15910000.0,9320000.0,24,17,-6590000.0,16555687.64,9698240.65,-6857446.99
59,BeijingGuoan,China,SuperLeagueChina,50890000.0,12460000.0,58,67,-38420000.0,53177980.95,13013360.37,-40154118.14
97,JiangsuGuoxinSainty,China,SuperLeagueChina,10750000.0,4400000.0,17,22,-6350000.0,11195228.93,4582233.24,-6612995.69
59,GuangzhouEvergrande,China,SuperLeagueChina,67010000.0,7000000.0,73,53,-60010000.0,72653596.32,7457666.29,-65195930.04
78,DalianAerbin,China,SuperLeagueChina,11950000.0,130000.0,16,12,-11820000.0,13182181.47,143404.48,-13038776.99
98,ACSpartaPraha,CzechRepublic,FortunaLiga,16000000.0,9500000.0,44,37,-6500000.0,16468243.82,9778019.77,-6690224.05
90,SKSlaviaPrag,CzechRepublic,FortunaLiga,3850000.0,6350000.0,28,27,2500000.0,5048173.33,8244591.74,3196418.41
95,FCCopenhagen,Denmark,Superligaen,13210000.0,11300000.0,37,36,-1910000.0,16875034.14,14326608.3,-2548425.85
37,PyramidsFC,Egypt,PremierLeagueEgypt,52220000.0,11020000.0,35,35,-41200000.0,53035013.94,11191992.6,-41843021.34
3,ChelseaFC,England,PremierLeague,2022370000.0,989740000.0,602,490,-1032630000.0,2282384625.75,1078550417.63,-1203834208.13
5,LiverpoolFC,England,PremierLeague,1472130000.0,927620000.0,454,401,-544500000.0,1633116895.85,1022290591.54,-610815028.16
12,LeicesterCity,England,PremierLeague,414610000.0,233180000.0,186,180,-181440000.0,438681815.44,244166759.85,-194526086.73
13,WolverhamptonWanderers,England,PremierLeague,278030000.0,75475000.0,332,317,-202560000.0,302441187.83,80478392.7,-221967708.03
14,FulhamFC,England,PremierLeague,439220000.0,206715000.0,468,468,-232540000.0,499706946.87,234517796.69,-265231602.23
15,WestHamUnited,England,PremierLeague,621270000.0,428380000.0,419,437,-192900000.0,685756629.97,496890803.6,-188876836.85
16,EvertonFC,England,PremierLeague,748430000.0,454600000.0,282,299,-293810000.0,820520087.97,507686258.17,-312807969.8
20,AFCBournemouth,England,PremierLeague,219200000.0,46340000.0,89,92,-172860000.0,225626016.22,47717821.93,-177908194.29
22,Brighton&HoveAlbion,England,PremierLeague,164210000.0,13400000.0,89,77,-150810000.0,168024813.18,13609138.01,-154415675.17
23,ManchesterUnited,England,PremierLeague,1561640000.0,633800000.0,413,397,-927870000.0,1739817711.11,719762982.25,-1020090689.02
24,ArsenalFC,England,PremierLeague,973480000.0,623670000.0,425,368,-349810000.0,1084227114.12,707392066.4,-376836173.76
26,ManchesterCity,England,PremierLeague,1858180000.0,522960000.0,486,432,-1335210000.0,2031527521.34,568294119.53,-1463217472.74
30,StokeCity,England,Championship,342380000.0,108965000.0,206,193,-233440000.0,364840543.75,113754356.86,-251114278.15
31,SouthamptonFC,England,PremierLeague,489600000.0,429360000.0,262,249,-60240000.0,525243513.99,456178331.42,-69065182.58
33,NewcastleUnited,England,PremierLeague,680390000.0,429365000.0,363,340,-251030000.0,773901183.58,483065866.36,-290843117.36
38,CardiffCity,England,PremierLeague,143150000.0,43380000.0,150,131,-99780000.0,151422830.85,45872199.07,-105561367.08
39,HuddersfieldTown,England,PremierLeague,107450000.0,18190000.0,41,39,-89270000.0,109902093.13,18553932.48,-91358453.3
61,BurnleyFC,England,PremierLeague,168790000.0,80425000.0,143,124,-88360000.0,176621792.34,83123244.61,-93491766.65
70,WatfordFC,England,PremierLeague,279190000.0,159255000.0,211,186,-119930000.0,293753615.7,168047345.3,-125699315.33
76,NottinghamForest,England,Championship,51050000.0,7110000.0,130,120,-43950000.0,55699162.19,8173679.83,-47535638.44
90,MiddlesbroughFC,England,Championship,382620000.0,247700000.0,388,394,-134960000.0,446027487.04,274011534.85,-172065616.95
98,AstonVilla,England,Championship,534750000.0,315170000.0,406,391,-219620000.0,607588627.72,355855951.3,-251781536.34
13,TottenhamHotspur,England,PremierLeague,1071330000.0,771640000.0,489,463,-299710000.0,1212546014.0,844040216.09,-368530984.15
24,SwanseaCity,England,PremierLeague,254960000.0,241455000.0,168,165,-13510000.0,266303939.19,251534133.45,-14775460.57
41,WestBromwichAlbion,England,PremierLeague,308600000.0,131780000.0,282,290,-176820000.0,345475554.35,149637163.81,-195835739.96
44,CrystalPalace,England,PremierLeague,278190000.0,92950000.0,241,236,-185240000.0,298147515.13,103391934.9,-194755580.22
61,LeedsUnited,England,Championship,142290000.0,143610000.0,134,136,1320000.0,184404204.13,184740782.3,335742.44
81,HullCity,England,Championship,180420000.0,109850000.0,203,192,-70560000.0,191668429.92,115398508.22,-76259629.07
89,BirminghamCity,England,Championship,174060000.0,68545000.0,251,248,-105524000.0,208943457.55,83986851.78,-124965825.03
99,SheffieldWednesday,England,Championship,30660000.0,1360000.0,41,45,-29300000.0,31772563.81,1418739.7,-30353824.11
100,NorwichCity,England,Championship,180210000.0,130870000.0,218,218,-49343000.0,192263603.18,138802299.52,-53462497.28
41,SunderlandAFC,England,PremierLeague,502000000.0,212650000.0,434,422,-289390000.0,574525010.24,239254003.61,-335316309.85
91,DerbyCounty,England,Championship,101900000.0,47830000.0,136,128,-54060000.0,117441033.17,58856678.14,-58570792.87
75,QueensParkRangers,England,Championship,159290000.0,64040000.0,260,254,-95250000.0,170760338.18,67743532.69,-103017038.37
74,WiganAthletic,England,Championship,161770000.0,148960000.0,265,256,-12815000.0,188838780.99,171272638.87,-17574581.05
57,BlackburnRovers,England,Championship,173370000.0,202590000.0,310,309,29220000.0,214761059.95,243175804.44,28413624.13
80,ReadingFC,England,PremierLeague,34200000.0,7165000.0,119,101,-27040000.0,39930345.4,8498316.11,-31438521.1
55,BoltonWanderers,England,PremierLeague,103480000.0,70900000.0,176,156,-32594000.0,122427163.98,85833565.95,-36609937.01
74,PortsmouthFC,England,PremierLeague,156230000.0,158015000.0,304,297,1790000.0,190083108.38,186479746.26,-3594772.19
78,IpswichTown,England,Championship,39780000.0,20450000.0,68,60,-19340000.0,52112734.94,27356495.22,-24767619.36
97,SheffieldUnited,England,Championship,42690000.0,37480000.0,171,170,-5200000.0,51278825.69,44024772.65,-7242673.4
74,CharltonAthletic,England,Championship,98590000.0,54602000.0,166,164,-44010000.0,126854830.55,66312990.04,-60570341.84
82,ManchesterUnitedU18,England,England,2500000.0,0.0,5,6,-2500000.0,3245902.26,0.0,-3245902.26
85,PrestonNorthEnd,England,FirstDivision,5830000.0,3730000.0,35,32,-2105000.0,7965487.74,5026812.23,-2945317.27
