
LaLiga,9183343999.64,7350709479.62,-1832675146.25,19,6311,6397,1455132.94,1149086.99,-286489.78,483333894.72,386879446.3,-96456586.64
LaLiga,9183343999.64,7350709479.62,-1832675146.25,19,6311,6397,1455132.94,1149086.99,-286489.78,483333894.72,386879446.3,-96456586.64
PremierLeague,18883465471.6,9748072586.15,-9146865774.73,19,8290,8678,2277860.73,1123308.66,-1054029.24,993866603.77,513056451.9,-481413988.14
SerieA,11935376850.2,10346351951.2,-1595802276.17,19,17845,14350,668835.91,721000.14,-111205.73,628177728.96,544544839.54,-83989593.48
Bundesliga,5928673502.16,4564978845.58,-1363741707.44,19,4641,4719,1277456.04,967361.48,-288989.55,312035447.48,240262044.5,-71775879.34
Ligue1,5868774920.94,6196901306.77,328148082.37,19,5985,6253,980580.61,991028.52,52478.5,308882890.58,326152700.36,17270951.7
LeagueOne,46738659.36,89979131.91,43249638.23,6,2683,3044,17420.3,29559.5,14208.16,7789776.56,14996521.99,7208273.04
1.HNL,99672488.02,498887654.87,399226442.94,13,3859,3866,25828.58,129044.92,103266.02,7667114.46,38375973.45,30709726.38
