16,SSLazio,Italy,SerieA,18030000.0,26,7700000.0,22,-10330000.0,2003,9997378.96,23409447.09,-13412068.13
17,ASRoma,Italy,SerieA,96300000.0,83,154750000.0,63,58450000.0,2017,159278795.73,99118242.51,60160553.22
18,ACFFiorentina,Italy,SerieA,53300000.0,48,41150000.0,37,-12150000.0,2013,43217503.56,55977957.22,-12760453.66
18,ACFFiorentina,Italy,SerieA,40770000.0,52,33250000.0,44,-7520000.0,2012,35694915.3,43767870.58,-8072955.28
18,UCSampdoria,Italy,SerieA,36190000.0,57,10800000.0,40,-25390000.0,2008,12493527.57,41864885.45,-29371357.88
19,USPalermo,Italy,SerieA,46030000.0,68,69450000.0,48,23430000.0,2011,76611088.14,50776218.68,25845900.58
19,USPalermo,Italy,SerieA,20600000.0,30,10000000.0,29,-10600000.0,2005,12433061.83,25612107.36,-13179045.54
20,USPalermo,Italy,SerieA,31790000.0,62,23850000.0,43,-7940000.0,2010,26893476.41,35846692.46,-8953216.05
20,SSLazio,Italy,SerieA,31200000.0,44,13200000.0,27,-18000000.0,2009,15021128.63,35504485.85,-20483357.22
20,SSCNapoli,Italy,SerieA,44060000.0,26,615000.0,18,-43450000.0,2007,733529.28,52551707.29,-51824141.66
21,InterMilan,Italy,SerieA,87600000.0,75,88300000.0,58,700000.0,2018,89678125.83,88967200.71,710925.12
21,InterMilan,Italy,SerieA,40200000.0,60,55950000.0,41,15750000.0,2011,61719083.97,44345079.1,17374004.87
21,InterMilan,Italy,SerieA,41800000.0,39,14240000.0,33,-27560000.0,2007,16984482.79,49856136.28,-32871653.49
22,SSLazio,Italy,SerieA,29500000.0,29,27030000.0,22,-2470000.0,2010,30479273.27,33264467.68,-2785194.41
22,SSLazio,Italy,SerieA,13500000.0,15,68490000.0,15,54990000.0,2002,90978768.08,17932740.1,73046027.99
23,ACFFiorentina,Italy,SerieA,73700000.0,62,87300000.0,51,13600000.0,2017,89854855.36,75856848.11,13998007.25
23,ASRoma,Italy,SerieA,60830000.0,86,101250000.0,71,40420000.0,2015,105623084.32,63457305.87,42165778.45
23,SSLazio,Italy,SerieA,24160000.0,25,8750000.0,25,-15410000.0,2006,10637513.95,29371695.65,-18734181.71
