2000.0,2691323172.76,2255974672.24,-435345718.51,25.0,5434.0,5356.0,495274.78,421205.13,-81281.87,107652926.91,90238986.89,-17413828.74
2000.0,2691323172.76,2255974672.24,-435345718.51,25.0,5434.0,5356.0,495274.78,421205.13,-81281.87,107652926.91,90238986.89,-17413828.74
